territorio_id,territorio_nome,cod_municipio,municipio_nome,sigla_uf,ano,fonte,tema,indicador,valor,cor_ou_raca,sexo,grupo_de_idade,situacao,nacionalidade,grupo_de_unidade_de_conservacao,lugar,pais
2,Macapá,1600055,Serra do Navio ,AP,,Censo 2022,Situação do domicílio,percentual,"41,77",,,,Rural,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,9230,,,,Urbana,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Situação do domicílio,percentual,"55,38",,,,Urbana,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,7436,,,,Rural,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Situação do domicílio,percentual,"44,62",,,,Rural,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,7442,,,,Urbana,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Situação do domicílio,percentual,"49,97",,,,Urbana,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,7452,,,,Rural,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Situação do domicílio,percentual,"50,03",,,,Rural,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,876,,,,Urbana,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Situação do domicílio,percentual,"19,77",,,,Urbana,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,3554,,,,Rural,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Situação do domicílio,percentual,"80,23",,,,Rural,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,13130,,,,Urbana,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Situação do domicílio,percentual,"63,46",,,,Urbana,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,7559,,,,Rural,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Situação do domicílio,percentual,"36,54",,,,Rural,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Situação do domicílio,populacao_pessoas,59584,,,,Urbana,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Situação do domicílio,percentual,"80,88",,,,Urbana,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Situação do domicílio,populacao_pessoas,14085,,,,Rural,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Situação do domicílio,percentual,"19,12",,,,Rural,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,5908,,,,Urbana,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Situação do domicílio,percentual,"56,81",,,,Urbana,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,4492,,,,Rural,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Situação do domicílio,percentual,"43,19",,,,Rural,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,10173,,,,Urbana,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Situação do domicílio,percentual,"35,58",,,,Urbana,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,18422,,,,Rural,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Situação do domicílio,percentual,"64,42",,,,Rural,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Situação do domicílio,populacao_pessoas,9764,,,,Urbana,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Situação do domicílio,percentual,"67,66",,,,Urbana,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Situação do domicílio,populacao_pessoas,4667,,,,Rural,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Situação do domicílio,percentual,"32,34",,,,Rural,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,25678,,,,Urbana,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Situação do domicílio,percentual,"58,95",,,,Urbana,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,17880,,,,Rural,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Situação do domicílio,percentual,"41,05",,,,Rural,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,39596,,,,Urbana,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Situação do domicílio,percentual,"77,9",,,,Urbana,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,11236,,,,Rural,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Situação do domicílio,percentual,"22,1",,,,Rural,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,8700,,,,Urbana,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Situação do domicílio,percentual,"55,74",,,,Urbana,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Situação do domicílio,populacao_pessoas,6907,,,,Rural,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Situação do domicílio,percentual,"44,26",,,,Rural,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Situação do domicílio,populacao_pessoas,10308,,,,Urbana,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Situação do domicílio,percentual,"56,5",,,,Urbana,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Situação do domicílio,populacao_pessoas,7935,,,,Rural,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Situação do domicílio,percentual,"43,5",,,,Rural,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,,Chile
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,,Espanha
1,Altamira,1500602,Altamira ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,45,,,,,,,,Alemanha
1,Altamira,1500602,Altamira ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,23,,,,,,,,Bolívia
1,Altamira,1500602,Altamira ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,23,,,,,,,,Venezuela
1,Altamira,1500602,Altamira ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,20,,,,,,,,Paraguai
1,Altamira,1500602,Altamira ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,12,,,,,,,,Argentina
4,Juruá-Tefé,1300029,Alvarães ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
1,Altamira,1500859,Anapu ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,39,,,,,,,,Peru
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,,Haiti
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,,Benin
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,2,,,,,,,,Bolívia
6,Salgado-Bragantino,1500909,Augusto Corrêa ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,,Paraguai
3,Portel,1501105,Bagre ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
6,Salgado-Bragantino,1501600,Bonito ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,,Itália
6,Salgado-Bragantino,1501709,Bragança ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,36,,,,,,,,Colômbia
6,Salgado-Bragantino,1501709,Bragança ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,32,,,,,,,,Bolívia
6,Salgado-Bragantino,1501709,Bragança ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,12,,,,,,,,Holanda
6,Salgado-Bragantino,1501709,Bragança ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,12,,,,,,,,Venezuela
1,Altamira,1501725,Brasil Novo ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,90,,,,,,,,Bolívia
5,Rio Branco-Brasiléia,1200104,Brasiléia ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,12,,,,,,,,Peru
5,Rio Branco-Brasiléia,1200138,Bujari ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,,Bolívia
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,,China
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,,Colômbia
6,Salgado-Bragantino,1502202,Capanema ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,,Espanha
5,Rio Branco-Brasiléia,1200179,Capixaba ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,,Bolívia
4,Juruá-Tefé,1301001,Carauari ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
6,Salgado-Bragantino,1502608,Colares ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
6,Salgado-Bragantino,1502905,Curuçá ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
2,Macapá,1600212,Cutias ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,,Guiana Francesa
4,Juruá-Tefé,1301407,Eirunepé ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,8,,,,,,,,Espanha
4,Juruá-Tefé,1301506,Envira ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,1,,,,,,,,Bolívia
5,Rio Branco-Brasiléia,1200252,Epitaciolândia ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,208,,,,,,,,Bolívia
2,Macapá,1600238,Ferreira Gomes ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
4,Juruá-Tefé,1301654,Guajará ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,18,,,,,,,,Guiana Francesa
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,13,,,,,,,,Colômbia
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,24,,,,,,,,Cuba
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,,Paraguai
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,245,,,,,,,,Guiana Francesa
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,85,,,,,,,,Bolívia
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,69,,,,,,,,Angola
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,45,,,,,,,,Suriname
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,44,,,,,,,,Argentina
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,18,,,,,,,,Portugal
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,,França
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,23,,,,,,,,Japão
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,14,,,,,,,,Guiana Francesa
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,3,,,,,,,,Cuba
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,8,,,,,,,,Venezuela
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,,Estados Unidos
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,,Guiana Francesa
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,,França
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,12,,,,,,,,Japão
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,45,,,,,,,,Bolívia
3,Portel,1505809,Portel ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,2,,,,,,,,Bolívia
2,Macapá,1600535,Porto Grande ,AP,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
6,Salgado-Bragantino,1506104,Primavera ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,,Colômbia
6,Salgado-Bragantino,1506112,Quatipuru ,PA,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,-,,,,,,,,-
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,136,,,,,,,,Venezuela
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,58,,,,,,,,Bolívia
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,36,,,,,,,,Peru
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,30,,,,,,,,Colômbia
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,25,,,,,,,,Cuba
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,23,,,,,,,,Argentina
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Principais países de residência anterior das pessoas que não residiam no Brasil 5 anos antes da data de referência do Censo,pessoas,16,,,,,,,,Portugal
