Municípios;Código municipal;UF;%
Santana da Boa Vista;4317004;RS;56,55
Santana da Ponte Pensa;3547205;SP;73,65
Santana da Vargem;3158300;MG;84,34
Santana de Cataguases;3158409;MG;86,16
Santana de Mangueira;2513505;PB;48,42
Santana de Parnaíba;3547304;SP;99,13
Santana de Pirapama;3158508;MG;44,01
Santana do Acaraú;2312007;CE;48,13
Santana do Araguaia;1506708;PA;79,66
Santana do Cariri;2312106;CE;43,55
Santana do Deserto;3158607;MG;70,03
Santana do Garambéu;3158706;MG;78,05
Santana do Ipanema;2708006;AL;66,8
Santana do Itararé;4124004;PR;71,82
Santana do Jacaré;3158805;MG;98,15
Santana do Manhuaçu;3158904;MG;47,25
Santana do Maranhão;2110237;MA;22,41
Santana do Matos;2411403;RN;50,43
Santana do Mundaú;2708105;AL;61,55
Santana do Paraíso;3158953;MG;97,37
Santana do Piauí;2209351;PI;46,47
Santana do Riacho;3159001;MG;65,5
Santana do São Francisco;2806404;SE;61,73
Santana do Seridó;2411429;RN;72,14
Santana dos Garrotes;2513604;PB;58,88
Santana dos Montes;3159100;MG;63,71
Santanópolis;2928307;BA;23,5
Santarém;1506807;PA;79,68
Santarém Novo;1506906;PA;31,23
Santiago;4317400;RS;92,13
Santiago do Sul;4215695;SC;57
Santo Afonso;5107263;MT;57,17
Santo Amaro;2928604;BA;76,99
Santo Amaro da Imperatriz;4215703;SC;90,04
Santo Amaro das Brotas;2806602;SE;71,46
Santo Amaro do Maranhão;2110278;MA;39,77
Santo Anastácio;3547700;SP;93,51
Santo André;2513851;PB;46,11
Santo André;3547809;SP;99,89
Santo Ângelo;4317509;RS;94,7
Santo Antônio;2411502;RN;64,12
Santo Antônio da Alegria;3547908;SP;80,94
Santo Antônio da Barra;5219712;GO;83,01
Santo Antônio da Patrulha;4317608;RS;76,88
Santo Antônio da Platina;4124103;PR;89,59
Santo Antônio das Missões;4317707;RS;68,4
Santo Antônio de Goiás;5219738;GO;92,81
Santo Antônio de Jesus;2928703;BA;89,48
Santo Antônio de Lisboa;2209401;PI;65,66
Santo Antônio de Pádua;3304706;RJ;91,47
Santo Antônio de Posse;3548005;SP;93,35
Santo Antônio do Amparo;3159902;MG;90,92
Santo Antônio do Aracanguá;3548054;SP;80,3
Santo Antônio do Aventureiro;3160009;MG;81,27
Santo Antônio do Caiuá;4124202;PR;82,63
Santo Antônio do Descoberto;5219753;GO;95,51
Santo Antônio do Grama;3160108;MG;87,07
Santo Antônio do Içá;1303700;AM;77,63
Santo Antônio do Itambé;3160207;MG;33,79
Santo Antônio do Jacinto;3160306;MG;64,02
Santo Antônio do Jardim;3548104;SP;64,85
Santo Antônio do Leste;5107792;MT;62,19
Santo Antônio do Leverger;5107800;MT;59,12
Santo Antônio do Monte;3160405;MG;89,07
Santo Antônio do Palma;4317558;RS;41,65
Santo Antônio do Paraíso;4124301;PR;83,48
Santo Antônio do Pinhal;3548203;SP;49,1
Santo Antônio do Planalto;4317756;RS;75,3
Santo Antônio do Retiro;3160454;MG;30,03
Santo Antônio do Rio Abaixo;3160504;MG;58,68
Santo Antônio do Sudoeste;4124400;PR;74,73
Santo Antônio do Tauá;1507003;PA;66,7
Santo Antônio dos Lopes;2110302;MA;49,15
Santo Antônio dos Milagres;2209450;PI;53,88
Santo Augusto;4317806;RS;86,55
Santo Cristo;4317905;RS;61,48
Santo Estêvão;2928802;BA;65,96
Santo Expedito;3548302;SP;89,27
Santo Expedito do Sul;4317954;RS;47,98
Santo Hipólito;3160603;MG;76,19
Santo Inácio;4124509;PR;88,35
Santo Inácio do Piauí;2209500;PI;65,85
Santópolis do Aguapeí;3548401;SP;96,51
Santos;3548500;SP;99,93
Santos Dumont;3160702;MG;93,35
São Benedito;2312304;CE;52,46
São Benedito do Rio Preto;2110401;MA;65,26
São Benedito do Sul;2612901;PE;61,89
São Bentinho;2513927;PB;74,67
São Bento;2110500;MA;59,57
São Bento;2513901;PB;84,37
São Bento Abade;3160801;MG;92,13
São Bento do Norte;2411601;RN;36,56
São Bento do Sapucaí;3548609;SP;53,91
São Bento do Sul;4215802;SC;94,36
São Bento do Tocantins;1720101;TO;57,13
São Bento do Trairí;2411700;RN;62,82
São Bento do Una;2613008;PE;60,45
São Bernardino;4215752;SC;44,15
São Bernardo;2110609;MA;49,43
São Bernardo do Campo;3548708;SP;99,54
São Bonifácio;4215901;SC;22,3
São Borja;4318002;RS;89,91
São Brás;2708204;AL;60,23
São Brás do Suaçuí;3160900;MG;92,3
São Braz do Piauí;2209559;PI;21,55
São Caetano de Odivelas;1507102;PA;55,38
São Caetano do Sul;3548807;SP;100
São Caitano;2613107;PE;79,22
São Carlos;3548906;SP;97,88
São Carlos;4216008;SC;71,35
São Carlos do Ivaí;4124608;PR;96,72
São Cristóvão;2806701;SE;88,25
São Cristóvão do Sul;4216057;SC;61,77
São Desidério;2928901;BA;52,12
São Domingos;2513968;PB;45,59
São Domingos;2806800;SE;55,35
São Domingos;2928950;BA;71,56
São Domingos;4216107;SC;72,07
São Domingos;5219803;GO;60,72
São Domingos das Dores;3160959;MG;49,29
São Domingos do Araguaia;1507151;PA;70,6
São Domingos do Azeitão;2110658;MA;70,13
São Domingos do Capim;1507201;PA;30,43
São Domingos do Cariri;2513943;PB;56,05
São Domingos do Maranhão;2110708;MA;54,25
São Domingos do Norte;3204658;ES;45,48
São Domingos do Prata;3161007;MG;69,42
São Domingos do Sul;4318051;RS;73,31
São Felipe;2929107;BA;55,06
São Felipe D'Oeste;1101484;RO;41,16
São Félix;2929008;BA;64,53
São Félix de Balsas;2110807;MA;38,85
São Félix de Minas;3161056;MG;73,44
São Félix do Araguaia;5107859;MT;58,89
São Félix do Coribe;2929057;BA;75,49
São Félix do Piauí;2209609;PI;58,44
São Félix do Tocantins;1720150;TO;71,4
São Félix do Xingu;1507300;PA;59,79
São Fernando;2411809;RN;75,8
São Fidélis;3304805;RJ;82,88
São Francisco;2513984;PB;40,33
São Francisco;2806909;SE;72,9
São Francisco;3161106;MG;70
São Francisco;3549003;SP;77,13
São Francisco de Assis;4318101;RS;74,68
São Francisco de Assis do Piauí;2209658;PI;33,38
São Francisco de Goiás;5219902;GO;78,88
São Francisco de Itabapoana;3304755;RJ;61,93
São Francisco de Paula;3161205;MG;79,65
São Francisco de Paula;4318200;RS;71,72
São Francisco de Sales;3161304;MG;79,54
São Francisco do Brejão;2110856;MA;52,14
São Francisco do Conde;2929206;BA;93,44
São Francisco do Glória;3161403;MG;65,67
São Francisco do Guaporé;1101492;RO;56,86
São Francisco do Maranhão;2110906;MA;35,96
São Francisco do Oeste;2411908;RN;83,83
São Francisco do Pará;1507409;PA;49,97
São Francisco do Piauí;2209708;PI;31,7
São Francisco do Sul;4216206;SC;93,19
São Gabriel;2929255;BA;63,02
São Gabriel;4318309;RS;90,18
São Gabriel da Cachoeira;1303809;AM;51,36
São Gabriel da Palha;3204708;ES;78,03
São Gabriel do Oeste;5007695;MS;91,54
São Geraldo;3161502;MG;81,84
São Geraldo da Piedade;3161601;MG;45,75
São Geraldo do Araguaia;1507458;PA;69,85
São Geraldo do Baixio;3161650;MG;74,58
São Gonçalo;3304904;RJ;99,97
São Gonçalo do Abaeté;3161700;MG;84,47
São Gonçalo do Amarante;2312403;CE;74,26
São Gonçalo do Amarante;2412005;RN;91,35
São Gonçalo do Gurguéia;2209757;PI;51,1
São Gonçalo do Pará;3161809;MG;87,37
São Gonçalo do Piauí;2209807;PI;75,03
São Gonçalo do Rio Abaixo;3161908;MG;70,5
São Gonçalo do Rio Preto;3125507;MG;66,82
São Gonçalo do Sapucaí;3162005;MG;87,57
São Gonçalo dos Campos;2929305;BA;72,92
São Gotardo;3162104;MG;93,66
São Jerônimo;4318408;RS;78,3
São Jerônimo da Serra;4124707;PR;56,8
São João;2613206;PE;54,21
São João;4124806;PR;74,58
São João Batista;2111003;MA;32,69
São João Batista;4216305;SC;92,34
São João Batista do Glória;3162203;MG;84,74
São João d'Aliança;5220009;GO;64,91
São João da Baliza;1400506;RR;70,98
São João da Barra;3305000;RJ;79,77
São João da Boa Vista;3549102;SP;95,02
São João da Canabrava;2209856;PI;29,4
São João da Fronteira;2209872;PI;47,95
São João da Lagoa;3162252;MG;58,52
São João da Mata;3162302;MG;60,88
São João da Paraúna;5220058;GO;78,07
São João da Ponta;1507466;PA;19,77
São João da Ponte;3162401;MG;38,61
São João da Serra;2209906;PI;63,84
São João da Urtiga;4318424;RS;59,9
São João da Varjota;2209955;PI;32,56
São João das Duas Pontes;3549201;SP;77,44
São João das Missões;3162450;MG;39,36
São João de Iracema;3549250;SP;82,77
São João de Meriti;3305109;RJ;100
São João de Pirabas;1507474;PA;63,46
São João del Rei;3162500;MG;95,08
São João do Araguaia;1507508;PA;39,68
São João do Arraial;2209971;PI;58,99
São João do Caiuá;4124905;PR;88,56
São João do Cariri;2514008;PB;59,99
São João do Carú;2111029;MA;54,63
São João do Itaperiú;4216354;SC;55,23
São João do Ivaí;4125001;PR;85,25
São João do Jaguaribe;2312502;CE;43,01
São João do Manhuaçu;3162559;MG;53,14
São João do Manteninha;3162575;MG;88,31
São João do Oeste;4216255;SC;44,08
São João do Oriente;3162609;MG;83,9
São João do Pacuí;3162658;MG;51,99
São João do Paraíso;2111052;MA;56,28
São João do Paraíso;3162708;MG;62,71
São João do Pau d'Alho;3549300;SP;87,82
São João do Piauí;2210003;PI;71,87
São João do Polêsine;4318432;RS;61,68
São João do Rio do Peixe;2500700;PB;43,63
São João do Sabugi;2412104;RN;85,31
São João do Soter;2111078;MA;43,69
São João do Sul;4216404;SC;38,66
São João do Tigre;2514107;PB;34,39
São João do Triunfo;4125100;PR;30,55
São João dos Patos;2111102;MA;86,45
São João Evangelista;3162807;MG;75,71
São João Nepomuceno;3162906;MG;96,44
São Joaquim;4216503;SC;71,4
São Joaquim da Barra;3549409;SP;98,63
São Joaquim de Bicas;3162922;MG;91,52
São Joaquim do Monte;2613305;PE;73,69
São Jorge;4318440;RS;54,22
São Jorge d'Oeste;4125209;PR;66,29
São Jorge do Ivaí;4125308;PR;89,47
São Jorge do Patrocínio;4125357;PR;75,68
São José;4216602;SC;99,69
São José da Barra;3162948;MG;77,17
São José da Bela Vista;3549508;SP;91,56
São José da Boa Vista;4125407;PR;63,05
São José da Coroa Grande;2613404;PE;76,91
São José da Lagoa Tapada;2514206;PB;44,56
São José da Laje;2708303;AL;78,38
São José da Lapa;3162955;MG;98,21
São José da Safira;3163003;MG;73,59
São José da Tapera;2708402;AL;44,05
São José da Varginha;3163102;MG;73,02
São José da Vitória;2929354;BA;85,42
São José das Missões;4318457;RS;41,07
São José das Palmeiras;4125456;PR;64,62
São José de Caiana;2514305;PB;58,82
São José de Espinharas;2514404;PB;41,56
São José de Mipibu;2412203;RN;65,21
São José de Piranhas;2514503;PB;65,84
São José de Princesa;2514552;PB;19,23
São José de Ribamar;2111201;MA;98,47
São José de Ubá;3305133;RJ;48,59
São José do Alegre;3163201;MG;73,63
São José do Barreiro;3549607;SP;70,98
São José do Belmonte;2613503;PE;56,79
São José do Bonfim;2514602;PB;53,98
São José do Brejo do Cruz;2514651;PB;80,64
São José do Calçado;3204807;ES;84,04
São José do Campestre;2412302;RN;89,24
São José do Cedro;4216701;SC;68,74
São José do Cerrito;4216800;SC;33,76
São José do Divino;2210052;PI;55,34
São José do Divino;3163300;MG;75,98
São José do Egito;2613602;PE;66,65
São José do Goiabal;3163409;MG;77,35
São José do Herval;4318465;RS;43,53
São José do Hortêncio;4318481;RS;59,77
São José do Inhacorá;4318499;RS;58,77
São José do Jacuípe;2929370;BA;71,43
São José do Jacuri;3163508;MG;35,32
São José do Mantimento;3163607;MG;59,86
São José do Norte;4318507;RS;75,91
São José do Ouro;4318606;RS;64,91
São José do Peixe;2210102;PI;65,42
São José do Piauí;2210201;PI;52,81
São José do Povo;5107297;MT;47,48
São José do Rio Claro;5107305;MT;83,42
São José do Rio Pardo;3549706;SP;90,67
São José do Rio Preto;3549805;SP;99,18
São José do Sabugi;2514701;PB;71,68
São José do Seridó;2412401;RN;81,7
São José do Sul;4318614;RS;39,08
São José do Vale do Rio Preto;3305158;RJ;57,44
São José do Xingu;5107354;MT;77,92
São José dos Ausentes;4318622;RS;59,4
São José dos Basílios;2111250;MA;40,19
São José dos Campos;3549904;SP;98,72
São José dos Cordeiros;2514800;PB;52,3
São José dos Pinhais;4125506;PR;93,84
São José dos Quatro Marcos;5107107;MT;79,91
São José dos Ramos;2514453;PB;44,08
São Julião;2210300;PI;68,23
São Leopoldo;4318705;RS;99,46
São Lourenço;3163706;MG;98,76
São Lourenço da Mata;2613701;PE;95,05
São Lourenço da Serra;3549953;SP;51,98
São Lourenço do Oeste;4216909;SC;82,11
São Lourenço do Piauí;2210359;PI;31,13
São Lourenço do Sul;4318804;RS;59,93
São Ludgero;4217006;SC;81,85
São Luís;2111300;MA;99,24
São Luís de Montes Belos;5220108;GO;91,78
São Luís do Curu;2312601;CE;70,93
São Luis do Piauí;2210375;PI;35,43
São Luís do Quitunde;2708501;AL;75,53
São Luís Gonzaga do Maranhão;2111409;MA;42,05
São Luiz;1400605;RR;59,64
São Luiz do Norte;5220157;GO;87,55
São Luiz do Paraitinga;3550001;SP;55,57
São Luiz Gonzaga;4318903;RS;91,74
São Mamede;2514909;PB;80,35
São Manoel do Paraná;4125555;PR;76,43
São Manuel;3550100;SP;95,6
São Marcos;4319000;RS;86,36
São Martinho;4217105;SC;37,89
São Martinho;4319109;RS;69,17
São Martinho da Serra;4319125;RS;38,81
São Mateus;3204906;ES;80,89
São Mateus do Maranhão;2111508;MA;74,1
São Mateus do Sul;4125605;PR;61,29
São Miguel;2412500;RN;68,18
São Miguel Arcanjo;3550209;SP;68,13
São Miguel da Baixa Grande;2210383;PI;59,32
São Miguel da Boa Vista;4217154;SC;31,39
São Miguel das Matas;2929404;BA;39,3
São Miguel das Missões;4319158;RS;59,04
São Miguel de Taipu;2515005;PB;43,9
São Miguel do Aleixo;2807006;SE;54,14
São Miguel do Anta;3163805;MG;56,36
São Miguel do Araguaia;5220207;GO;86,17
São Miguel do Fidalgo;2210391;PI;41,07
São Miguel do Gostoso;2412559;RN;54,14
São Miguel do Guamá;1507607;PA;71,55
São Miguel do Guaporé;1100320;RO;55,29
São Miguel do Iguaçu;4125704;PR;74,45
São Miguel do Oeste;4217204;SC;89,39
São Miguel do Passa Quatro;5220264;GO;65,7
São Miguel do Tapuio;2210409;PI;43,55
São Miguel do Tocantins;1720200;TO;69,38
São Miguel dos Campos;2708600;AL;95,94
São Miguel dos Milagres;2708709;AL;93,79
São Nicolau;4319208;RS;72,18
São Patrício;5220280;GO;66,54
São Paulo;3550308;SP;99,85
São Paulo das Missões;4319307;RS;40,2
São Paulo de Olivença;1303908;AM;73,16
São Paulo do Potengi;2412609;RN;71,51
São Pedro;2412708;RN;61,69
São Pedro;3550407;SP;96,15
São Pedro da Água Branca;2111532;MA;83,08
São Pedro da Aldeia;3305208;RJ;97,23
São Pedro da Cipa;5107404;MT;86,38
São Pedro da Serra;4319356;RS;65,33
São Pedro da União;3163904;MG;64,61
São Pedro das Missões;4319364;RS;31,82
São Pedro de Alcântara;4217253;SC;73,15
São Pedro do Butiá;4319372;RS;51,4
São Pedro do Iguaçu;4125753;PR;68,6
São Pedro do Ivaí;4125803;PR;89,99
São Pedro do Paraná;4125902;PR;67,98
São Pedro do Piauí;2210508;PI;65,42
São Pedro do Suaçuí;3164100;MG;53,99
São Pedro do Sul;4319406;RS;75,53
São Pedro do Turvo;3550506;SP;76,08
São Pedro dos Crentes;2111573;MA;54,42
São Pedro dos Ferros;3164001;MG;86,1
São Rafael;2412807;RN;77,54
São Raimundo das Mangabeiras;2111607;MA;73,73
São Raimundo do Doca Bezerra;2111631;MA;33,93
São Raimundo Nonato;2210607;PI;68,51
São Roberto;2111672;MA;54,34
São Romão;3164209;MG;72,08
São Roque;3550605;SP;90,19
São Roque de Minas;3164308;MG;66,59
São Roque do Canaã;3204955;ES;56,52
São Salvador do Tocantins;1720259;TO;50,82
São Sebastião;2708808;AL;43,88
São Sebastião;3550704;SP;98,37
São Sebastião da Amoreira;4126009;PR;90,45
São Sebastião da Bela Vista;3164407;MG;74,92
São Sebastião da Boa Vista;1507706;PA;43,91
São Sebastião da Grama;3550803;SP;77,62
São Sebastião da Vargem Alegre;3164431;MG;62,67
São Sebastião de Lagoa de Roça;2515104;PB;48,17
São Sebastião do Alto;3305307;RJ;57,42
São Sebastião do Anta;3164472;MG;75,36
São Sebastião do Caí;4319505;RS;85,35
São Sebastião do Maranhão;3164506;MG;37,41
São Sebastião do Oeste;3164605;MG;74,04
São Sebastião do Paraíso;3164704;MG;92,9
São Sebastião do Passé;2929503;BA;82,37
São Sebastião do Rio Preto;3164803;MG;64,42
São Sebastião do Rio Verde;3164902;MG;69,91
São Sebastião do Tocantins;1720309;TO;76,39
São Sebastião do Uatumã;1303957;AM;81,64
São Sebastião do Umbuzeiro;2515203;PB;70,45
São Sepé;4319604;RS;83,1
São Simão;3550902;SP;91,18
São Simão;5220405;GO;98,64
São Tiago;3165008;MG;82,44
São Tomás de Aquino;3165107;MG;80,19
São Tomé;2412906;RN;55,86
São Tomé;4126108;PR;90,67
São Tomé das Letras;3165206;MG;58
São Valentim;4319703;RS;57,66
São Valentim do Sul;4319711;RS;43,82
São Valério;1720499;TO;67,46
São Valério do Sul;4319737;RS;20,37
São Vendelino;4319752;RS;67,08
São Vicente;2413003;RN;68,53
São Vicente;3551009;SP;99,91
São Vicente de Minas;3165305;MG;88,61
São Vicente do Seridó;2515401;PB;51,82
São Vicente do Sul;4319802;RS;72,95
São Vicente Ferrer;2111706;MA;28,4
São Vicente Férrer;2613800;PE;73,35
Sapé;2515302;PB;76,07
Sapeaçu;2929602;BA;55,73
Sapezal;5107875;MT;88
Sapiranga;4319901;RS;96,52
Sapopema;4126207;PR;61,63
Sapucaí-Mirim;3165404;MG;67,85
Sapucaia;1507755;PA;81,48
Sapucaia;3305406;RJ;79,4
Sapucaia do Sul;4320008;RS;99,67
Saquarema;3305505;RJ;97,16
Sarandi;4126256;PR;99,51
Sarandi;4320107;RS;91,14
Sarapuí;3551108;SP;72,6
Sardoá;3165503;MG;44,02
Sarutaiá;3551207;SP;88,66
Sarzedo;3165537;MG;99
Sátiro Dias;2929701;BA;34,23
Satuba;2708907;AL;96,17
Satubinha;2111722;MA;43,64
Saubara;2929750;BA;97,65
Saudade do Iguaçu;4126272;PR;64,6
Saudades;4217303;SC;63,55
Saúde;2929800;BA;57,38
Schroeder;4217402;SC;90,9
Seabra;2929909;BA;54,11
Seara;4217501;SC;75,21
Sebastianópolis do Sul;3551306;SP;83,26
Sebastião Barros;2210623;PI;44
Sebastião Laranjeiras;2930006;BA;43,31
Sebastião Leal;2210631;PI;53,4
Seberi;4320206;RS;59,14
Sede Nova;4320230;RS;57,88
Segredo;4320263;RS;31,64
Selbach;4320305;RS;76,27
Selvíria;5007802;MS;76,62
Sem-Peixe;3165560;MG;59,8
Sena Madureira;1200500;AC;65,17
Senador Alexandre Costa;2111748;MA;61,01
Senador Amaral;3165578;MG;63,37
Senador Canedo;5220454;GO;99,31
Senador Cortes;3165602;MG;82,46
Senador Elói de Souza;2413102;RN;46,49
Senador Firmino;3165701;MG;79,99
Senador Georgino Avelino;2413201;RN;98,97
Senador Guiomard;1200450;AC;62,25
Senador José Bento;3165800;MG;35,06
Senador José Porfírio;1507805;PA;39,7
Senador La Rocque;2111763;MA;68,73
Senador Modestino Gonçalves;3165909;MG;47,93
Senador Pompeu;2312700;CE;61,48
Senador Rui Palmeira;2708956;AL;31,79
Senador Sá;2312809;CE;74,68
Senador Salgado Filho;4320321;RS;39,28
Sengés;4126306;PR;83,35
Senhor do Bonfim;2930105;BA;83,49
Senhora de Oliveira;3166006;MG;66,93
Senhora do Porto;3166105;MG;52,23
Senhora dos Remédios;3166204;MG;51,78
Sentinela do Sul;4320354;RS;26,01
Sento Sé;2930204;BA;65,91
Serafina Corrêa;4320404;RS;88,76
Sericita;3166303;MG;55,03
Seringueiras;1101500;RO;45,53
Sério;4320453;RS;32,41
Seritinga;3166402;MG;85,98
Seropédica;3305554;RJ;97,53
Serra;3205002;ES;99,54
Serra Alta;4217550;SC;64,76
Serra Azul;3551405;SP;93,86
Serra Azul de Minas;3166501;MG;52,06
Serra Branca;2515500;PB;72,32
Serra Caiada;2410306;RN;56,14
Serra da Raiz;2515609;PB;81,42
Serra da Saudade;3166600;MG;65,07
Serra de São Bento;2413300;RN;66,32
Serra do Mel;2413359;RN;41,69
Serra do Navio;1600055;AP;58,23
Serra do Ramalho;2930154;BA;53,45
Serra do Salitre;3166808;MG;77,76
Serra dos Aimorés;3166709;MG;84,97
Serra Dourada;2930303;BA;37,86
Serra Grande;2515708;PB;77,26
Serra Negra;3551603;SP;84
Serra Negra do Norte;2413409;RN;69,95
Serra Nova Dourada;5107883;MT;47,72
Serra Preta;2930402;BA;46,91
Serra Redonda;2515807;PB;54,12
Serra Talhada;2613909;PE;80,12
Serrana;3551504;SP;99,29
Serrania;3166907;MG;90,58
Serrano do Maranhão;2111789;MA;43,4
Serranópolis;5220504;GO;81,36
Serranópolis de Minas;3166956;MG;45,53
Serranópolis do Iguaçu;4126355;PR;62,03
Serranos;3167004;MG;80,15
Serraria;2515906;PB;72,49
Serrinha;2413508;RN;42,28
Serrinha;2930501;BA;66,43
Serrinha dos Pintos;2413557;RN;56,66
Serrita;2614006;PE;35,89
Serro;3167103;MG;65,08
Serrolândia;2930600;BA;70,09
Sertaneja;4126405;PR;90,58
Sertânia;2614105;PE;57,26
Sertanópolis;4126504;PR;94,07
Sertão;4320503;RS;59,41
Sertão Santana;4320552;RS;26,13
Sertãozinho;2515930;PB;79,28
Sertãozinho;3551702;SP;99,09
Sete Barras;3551801;SP;56,86
Sete de Setembro;4320578;RS;31,09
Sete Lagoas;3167202;MG;96,72
Sete Quedas;5007703;MS;80,52
Setubinha;3165552;MG;34,89
Severiano de Almeida;4320602;RS;46,39
Severiano Melo;2413607;RN;39,27
Severínia;3551900;SP;95,28
Siderópolis;4217600;SC;79,36
Sidrolândia;5007901;MS;68,84
Sigefredo Pacheco;2210656;PI;36,04
Silva Jardim;3305604;RJ;81,38
Silvânia;5220603;GO;72
Silvanópolis;1720655;TO;83,59
Silveira Martins;4320651;RS;48,22
Silveirânia;3167301;MG;71,5
Silveiras;3552007;SP;52,18
Silves;1304005;AM;44,48
Silvianópolis;3167400;MG;61,9
Simão Dias;2807105;SE;53,99
Simão Pereira;3167509;MG;62
Simões;2210706;PI;48,98
Simões Filho;2930709;BA;98,01
Simolândia;5220686;GO;85,39
Simonésia;3167608;MG;48,28
Simplício Mendes;2210805;PI;62,57
Sinimbu;4320677;RS;15,62
Sinop;5107909;MT;97,01
Siqueira Campos;4126603;PR;82,09
Sirinhaém;2614204;PE;80,78
Siriri;2807204;SE;48,86
Sítio d'Abadia;5220702;GO;33,55
Sítio do Mato;2930758;BA;55,49
Sítio do Quinto;2930766;BA;53,56
Sítio Novo;2111805;MA;34,42
Sítio Novo;2413706;RN;58,1
Sítio Novo do Tocantins;1720804;TO;51,37
Sobradinho;2930774;BA;90,23
Sobradinho;4320701;RS;82,55
Sobrado;2515971;PB;12,23
Sobral;2312908;CE;87,64
Sobrália;3167707;MG;72,57
Socorro;3552106;SP;61,4
Socorro do Piauí;2210904;PI;38,69
Solânea;2516003;PB;79,49
Soledade;2516102;PB;76,55
Soledade;4320800;RS;87,2
Soledade de Minas;3167806;MG;66,83
Solidão;2614402;PE;37,02
Solonópole;2313005;CE;49,4
Sombrio;4217709;SC;86,34
Sonora;5007935;MS;91,46
Sooretama;3205010;ES;83,74
Sorocaba;3552205;SP;99,28
Sorriso;5107925;MT;94,61
Sossêgo;2516151;PB;63,11
Soure;1507904;PA;93,14
Sousa;2516201;PB;79,45
Souto Soares;2930808;BA;39,02
Sucupira;1720853;TO;72,16
Sucupira do Norte;2111904;MA;55,67
Sucupira do Riachão;2111953;MA;53,96
Sud Mennucci;3552304;SP;87,48
Sul Brasil;4217758;SC;42,58
Sulina;4126652;PR;47,79
Sumaré;3552403;SP;99,56
Sumé;2516300;PB;79,67
Sumidouro;3305703;RJ;40,44
Surubim;2614501;PE;78,99
Sussuapara;2210938;PI;51,75
Suzanápolis;3552551;SP;77,64
Suzano;3552502;SP;98,72
Tabaí;4320859;RS;34,9
Tabaporã;5107941;MT;51,07
Tabapuã;3552601;SP;92,65
Tabatinga;1304062;AM;83,4
Tabatinga;3552700;SP;90,83
Tabira;2614600;PE;75,68
Taboão da Serra;3552809;SP;100
Tabocão;1708254;TO;78,35
Tabocas do Brejo Velho;2930907;BA;36,06
Taboleiro Grande;2413805;RN;85,89
Tabuleiro;3167905;MG;73,09
Tabuleiro do Norte;2313104;CE;65,32
Tacaimbó;2614709;PE;56,67
Tacaratu;2614808;PE;47,87
Taciba;3552908;SP;83,29
Tacima;2516409;PB;46,3
Tacuru;5007950;MS;35,42
Taguaí;3553005;SP;90,66
Taguatinga;1720903;TO;73,8
Taiaçu;3553104;SP;93,18
Tailândia;1507953;PA;86,73
Taió;4217808;SC;65,97
Taiobeiras;3168002;MG;86,93
Taipas do Tocantins;1720937;TO;78,87
Taipu;2413904;RN;28,93
Taiúva;3553203;SP;79,22
Talismã;1720978;TO;59,28
Tamandaré;2614857;PE;79,85
Tamarana;4126678;PR;60,52
Tambaú;3553302;SP;91,35
Tamboara;4126702;PR;87,93
Tamboril;2313203;CE;56,9
Tamboril do Piauí;2210953;PI;53,1
Tanabi;3553401;SP;91,11
Tangará;2414001;RN;75,05
Tangará;4217907;SC;62,38
Tangará da Serra;5107958;MT;92,02
Tanguá;3305752;RJ;91,29
Tanhaçu;2931004;BA;44,22
Tanque d'Arca;2709004;AL;36,97
Tanque do Piauí;2210979;PI;44,34
Tanque Novo;2931053;BA;53,28
Tanquinho;2931103;BA;75,5
Taparuba;3168051;MG;72,75
Tapauá;1304104;AM;57,85
Tapejara;4126801;PR;90,02
Tapejara;4320909;RS;92,36
Tapera;4321006;RS;86,91
Taperoá;2516508;PB;67,66
Taperoá;2931202;BA;46,84
Tapes;4321105;RS;91,7
Tapira;3168101;MG;63,16
Tapira;4126900;PR;63,95
Tapiraí;3168200;MG;58,46
Tapiraí;3553500;SP;70,71
Tapiramutá;2931301;BA;74,43
Tapiratiba;3553609;SP;87,3
Tapurah;5108006;MT;77,49
Taquara;4321204;RS;82,4
Taquaraçu de Minas;3168309;MG;51,66
Taquaral;3553658;SP;95,61
Taquaral de Goiás;5221007;GO;83,43
Taquarana;2709103;AL;49,61
Taquari;4321303;RS;87,34
Taquaritinga;3553708;SP;95,66
Taquaritinga do Norte;2615003;PE;70,71
Taquarituba;3553807;SP;83,86
Taquarivaí;3553856;SP;50,25
Taquaruçu do Sul;4321329;RS;48,99
Taquarussu;5007976;MS;75,56
Tarabai;3553906;SP;92,29
Tarauacá;1200609;AC;56,17
Tarrafas;2313252;CE;41,57
Tartarugalzinho;1600709;AP;56,02
Tarumã;3553955;SP;96,5
Tarumirim;3168408;MG;67,78
Tasso Fragoso;2112001;MA;69,6
Tatuí;3554003;SP;96,89
Tauá;2313302;CE;64,28
Taubaté;3554102;SP;98,32
Tavares;2516607;PB;59,15
Tavares;4321352;RS;68,15
Tefé;1304203;AM;80,88
Teixeira;2516706;PB;72,08
Teixeira de Freitas;2931350;BA;97,09
Teixeira Soares;4127007;PR;53,23
Teixeiras;3168507;MG;71,73
Teixeirópolis;1101559;RO;38,56
Tejuçuoca;2313351;CE;37,8
Tejupá;3554201;SP;71,19
Telêmaco Borba;4127106;PR;98,24
Telha;2807303;SE;58,89
Tenente Ananias;2414100;RN;72,26
